motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
jjbhbhb,1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
432,0.015625,-0.9375,0.015625,0,0,0,0,0,0
433,0.03125,-0.96875,0,-1.953125,0,0,0,0,0
434,0.03125,-0.984375,0,1.953125,0,0,0,0,0
435,0.015625,-0.953125,0.03125,0,0,0,0,0,0
436,0.015625,-0.9375,0.015625,-3.90625,0,0,0,0,0
437,0.03125,-0.96875,0,0,0,0,0,0,0
438,0.03125,-0.953125,0,0,0,0,0,0,0
439,0.015625,-0.953125,0.015625,-3.90625,0,-1.953125,0,0,0
440,0.03125,-0.9375,0.015625,-3.90625,0,-1.953125,0,0,0
441,0.015625,-0.953125,0.015625,0,0,0,0,0,0
442,0.03125,-0.984375,0,0,0,0,0,0,0
443,0.03125,-0.953125,0.015625,0,0,0,0,0,0
444,0.046875,-0.96875,0,1.953125,0,0,0,0,0
445,0.03125,-0.9375,0.015625,1.953125,0,0,0,0,0
446,0.03125,-0.953125,0.015625,-1.953125,0,0,0,0,0
447,0.03125,-0.96875,0,1.953125,0,0,0,0,0
448,0.015625,-0.96875,0.015625,0,0,0,0,0,0
449,0.046875,-0.984375,0,0,0,0,0,0,0
450,0.03125,-0.953125,0.015625,0,-1.953125,-3.90625,0,0,0
451,0.015625,-0.921875,0.015625,0,-3.90625,-3.90625,0,0,0
452,0.046875,-0.953125,0.015625,5.859375,-3.90625,0,0,0,0
453,0.03125,-0.9375,0,13.671875,-5.859375,0,0,0,0
454,0.046875,-0.984375,0.046875,21.484375,-1.953125,1.953125,0,0,0
455,0.015625,-1.015625,0.09375,7.8125,-3.90625,-5.859375,0,0,0
456,0.015625,-0.953125,0.109375,-5.859375,-5.859375,-11.71875,0,0,0
457,0.078125,-1.03125,0.0625,17.578125,-5.859375,-11.71875,0,0,0
458,0.125,-0.890625,0.34375,89.84375,-5.859375,31.25,0,0,0
459,0.125,-0.890625,0.34375,89.84375,-15.625,33.203125,0,0,0
460,0.03125,-0.78125,0.484375,54.6875,-25.390625,29.296875,0,0,0
461,0.015625,-0.890625,0.53125,17.578125,-35.15625,9.765625,0,0,0
462,0.015625,-0.984375,0.453125,15.625,0,-11.71875,0,0,0
463,0.078125,-0.859375,0.609375,35.15625,0,-11.71875,0,0,0
464,0.0625,-0.765625,0.640625,35.15625,-27.34375,-11.71875,0,0,0
465,0.09375,-0.765625,0.5,44.921875,-17.578125,-25.390625,0,0,0
466,0.15625,-0.71875,0.75,66.40625,-15.625,-29.296875,0,0,0
467,0.203125,-0.59375,0.703125,83.984375,-23.4375,-41.015625,0,0,0
468,0.328125,-0.53125,0.78125,74.21875,0,-21.484375,0,0,0
469,0.46875,0.125,1.078125,42.96875,-15.625,7.8125,0,0,0
470,0.234375,0,0.78125,80.078125,1.953125,-7.8125,0,0,0
471,0.328125,0.125,0.703125,126.953125,11.71875,-35.15625,0,0,0
472,0.40625,0.671875,1.109375,50.78125,5.859375,-23.4375,0,0,0
473,0.28125,0.4375,0.8125,48.828125,9.765625,-17.578125,0,0,0
474,0.296875,0.796875,0.71875,101.5625,7.8125,13.671875,0,0,0
475,0.046875,0.765625,0.5625,99.609375,23.4375,-46.875,0,0,0
476,0.078125,0.96875,0.328125,11.71875,-13.671875,1.953125,0,0,0
477,0.109375,0.890625,0.25,15.625,-3.90625,-5.859375,0,0,0
478,0.125,1.015625,0.296875,15.625,0,-3.90625,0,0,0
479,0.140625,0.984375,0.234375,17.578125,0,-5.859375,0,0,0
480,0.09375,0.921875,0.15625,15.625,0,-15.625,0,0,0
481,0.109375,1.015625,0.171875,5.859375,0,0,0,0,0
482,0.09375,0.9375,0.140625,-5.859375,0,7.8125,0,0,0
483,0.09375,0.984375,0.15625,5.859375,0,-1.953125,0,0,0
484,0.09375,0.984375,0.140625,3.90625,0,-1.953125,0,0,0
485,0.0625,0.953125,0.125,0,0,0,0,0,0
486,0.0625,1.03125,0.140625,1.953125,0,0,0,0,0
487,0.078125,0.953125,0.125,0,0,0,0,0,0
488,0.078125,1.015625,0.140625,0,0,0,0,0,0
489,0.09375,0.984375,0.140625,0,0,3.90625,0,0,0
490,0.078125,0.984375,0.125,0,0,0,0,0,0
491,0.09375,0.984375,0.140625,0,0,0,0,0,0
492,0.078125,0.96875,0.125,0,0,1.953125,0,0,0
493,0.078125,0.96875,0.125,-1.953125,0,3.90625,0,0,0
494,0.078125,1.015625,0.125,1.953125,0,0,0,0,0
495,0.0625,0.96875,0.109375,0,0,0,0,0,0
496,0.078125,1,0.109375,0,0,0,0,0,0
497,0.0625,1.015625,0.109375,1.953125,0,-1.953125,0,0,0
498,0.078125,0.984375,0.109375,-1.953125,0,1.953125,0,0,0
499,0.078125,1.015625,0.125,3.90625,0,0,0,0,0
500,0.09375,0.953125,0.09375,0,0,0,0,0,0
501,0.0625,1,0.09375,0,0,1.953125,0,0,0
502,0.0625,0.96875,0.109375,0,0,0,0,0,0
503,0.078125,1,0.125,1.953125,0,-1.953125,0,0,0
504,0.046875,0.984375,0.09375,0,0,0,0,0,0
505,0.078125,0.984375,0.109375,0,0,0,0,0,0
506,0.09375,1,0.109375,0,0,1.953125,0,0,0
507,0.078125,0.984375,0.109375,0,0,-1.953125,0,0,0
508,0.046875,1,0.109375,0,0,1.953125,0,0,0
509,0.046875,0.984375,0.09375,0,0,0,0,0,0
510,0.03125,1,0.09375,1.953125,0,-3.90625,0,0,0
511,0.046875,0.984375,0.109375,1.953125,0,-3.90625,0,0,0
512,0.0625,0.953125,0.09375,-1.953125,0,1.953125,0,0,0
513,0.046875,1,0.09375,0,0,0,0,0,0
514,0.046875,0.984375,0.09375,1.953125,0,-1.953125,0,0,0
515,0.046875,0.984375,0.078125,0,0,1.953125,0,0,0
516,0.046875,1,0.09375,0,0,1.953125,0,0,0
517,0.046875,0.96875,0.09375,0,0,-1.953125,0,0,0
518,0.0625,1,0.109375,-1.953125,0,3.90625,0,0,0
519,0.046875,0.984375,0.109375,0,0,0,0,0,0
520,0.0625,0.96875,0.09375,0,0,-1.953125,0,0,0
521,0.046875,1,0.09375,0,0,0,0,0,0
522,0.046875,1.015625,0.109375,0,0,0,0,0,0
523,0.0625,0.984375,0.09375,0,0,0,0,0,0
524,0.0625,0.984375,0.09375,0,0,0,0,0,0
525,0.0625,0.984375,0.09375,0,0,1.953125,0,0,0
526,0.0625,0.984375,0.09375,0,0,0,0,0,0
527,0.0625,1,0.109375,1.953125,0,-1.953125,0,0,0
528,0.0625,0.984375,0.09375,0,0,1.953125,0,0,0
529,0.046875,0.96875,0.078125,0,0,1.953125,0,0,0
530,0.046875,0.96875,0.078125,0,0,1.953125,0,0,0
531,0.046875,1,0.09375,0,0,0,0,0,0
532,0.0625,0.984375,0.109375,0,0,1.953125,0,0,0
533,0.046875,1,0.078125,0,0,1.953125,0,0,0
534,0.078125,0.96875,0.09375,0,0,0,0,0,0
535,0.078125,1,0.109375,1.953125,0,0,0,0,0
536,0.0625,0.984375,0.09375,0,0,0,0,0,0
537,0.0625,0.984375,0.078125,1.953125,0,-1.953125,0,0,0
538,0.078125,0.984375,0.09375,0,0,0,0,0,0
539,0.046875,0.984375,0.078125,0,0,0,0,0,0
540,0.046875,1,0.09375,0,0,0,0,0,0
541,0.046875,0.984375,0.078125,0,0,-1.953125,0,0,0
542,0.046875,1.015625,0.078125,0,0,0,0,0,0
543,0.09375,0.984375,0.109375,0,0,1.953125,0,0,0
544,0.0625,0.984375,0.078125,0,0,-1.953125,0,0,0
545,0.078125,1,0.09375,0,0,0,0,0,0
546,0.03125,1,0.09375,0,0,0,0,0,0
547,0.046875,0.984375,0.09375,0,0,0,0,0,0
548,0.0625,1,0.078125,1.953125,0,0,0,0,0
549,0.0625,1,0.078125,1.953125,0,0,0,0,0
550,0.078125,0.984375,0.09375,0,0,0,0,0,0
551,0.046875,0.984375,0.078125,0,0,0,0,0,0
552,0.0625,0.984375,0.09375,0,0,0,0,0,0
553,0.046875,0.984375,0.078125,0,0,0,0,0,0
554,0.046875,1,0.09375,0,0,0,0,0,0
555,0.046875,0.984375,0.0625,0,0,0,0,0,0
556,0.0625,0.984375,0.078125,0,0,0,0,0,0
557,0.0625,0.984375,0.078125,0,0,0,0,0,0
558,0.078125,0.984375,0.09375,0,0,0,0,0,0
559,0.046875,0.984375,0.078125,0,0,0,0,0,0
560,0.0625,1,0.09375,0,0,0,0,0,0
561,0.0625,1,0.09375,0,0,0,0,0,0
562,0.0625,0.984375,0.078125,0,0,0,0,0,0
563,0.046875,0.96875,0.078125,0,0,0,0,0,0
564,0.046875,0.984375,0.078125,0,0,-1.953125,0,0,0
565,0.046875,1,0.078125,1.953125,0,-1.953125,0,0,0
566,0.046875,1,0.078125,1.953125,0,-1.953125,0,0,0
567,0.0625,0.96875,0.078125,0,0,1.953125,0,0,0
568,0.03125,1,0.078125,1.953125,0,-1.953125,0,0,0
569,0.078125,1,0.09375,0,0,0,0,0,0
570,0.0625,0.984375,0.078125,0,0,0,0,0,0
571,0.0625,1,0.078125,0,0,0,0,0,0
572,0.0625,0.984375,0.09375,0,0,0,0,0,0
573,0.0625,1,0.078125,0,0,0,0,0,0
574,0.046875,0.96875,0.0625,0,0,0,0,0,0
575,0.0625,0.984375,0.078125,0,0,0,0,0,0
576,0.0625,0.96875,0.078125,0,0,1.953125,0,0,0
577,0.0625,0.984375,0.0625,0,0,0,0,0,0
578,0.0625,1,0.078125,0,0,0,0,0,0
579,0.0625,0.984375,0.0625,0,0,0,0,0,0
580,0.0625,1,0.078125,0,0,0,0,0,0
581,0.078125,1,0.078125,0,0,1.953125,0,0,0
582,0.0625,0.984375,0.078125,0,0,0,0,0,0
583,0.0625,1,0.078125,0,0,0,0,0,0
584,0.078125,0.984375,0.09375,0,0,0,0,0,0
585,0.0625,1,0.078125,0,0,0,0,0,0
586,0.0625,1,0.078125,0,0,0,0,0,0
587,0.046875,0.984375,0.0625,0,0,0,0,0,0
588,0.078125,1,0.09375,0,0,0,0,0,0
589,0.046875,0.984375,0.078125,0,0,1.953125,0,0,0
590,0.078125,1,0.078125,0,0,0,0,0,0
591,0.078125,0.96875,0.078125,0,0,0,0,0,0
592,0.046875,1,0.0625,1.953125,0,0,0,0,0
593,0.09375,0.96875,0.078125,0,0,0,0,0,0
594,0.0625,0.984375,0.078125,0,-1.953125,0,0,0,0
595,0.046875,0.984375,0.0625,0,0,0,0,0,0
596,0.046875,1,0.078125,0,0,0,0,0,0
597,0.078125,1,0.09375,0,0,0,0,0,0
598,0.078125,0.96875,0.0625,0,0,0,0,0,0
599,0.0625,1,0.078125,0,0,0,0,0,0
600,0.078125,0.984375,0.078125,0,0,0,0,0,0
601,0.078125,1,0.078125,0,0,0,0,0,0
602,0.078125,1,0.078125,0,0,0,0,0,0
603,0.078125,1,0.078125,0,0,0,0,0,0
604,0.046875,1.015625,0.078125,0,0,0,0,0,0
605,0.078125,0.984375,0.078125,0,0,0,0,0,0
606,0.09375,0.96875,0.078125,0,0,0,0,0,0
607,0.046875,1,0.0625,0,0,0,0,0,0
608,0.0625,0.984375,0.078125,0,0,0,0,0,0
609,0.0625,0.984375,0.078125,0,0,0,0,0,0
610,0.0625,1,0.078125,0,0,0,0,0,0
611,0.0625,0.96875,0.0625,0,0,0,0,0,0
612,0.078125,0.984375,0.078125,0,0,0,0,0,0
613,0.0625,1,0.078125,0,0,0,0,0,0
614,0.0625,1,0.078125,1.953125,0,0,0,0,0
615,0.09375,0.984375,0.078125,0,0,0,0,0,0
616,0.0625,1,0.078125,0,0,0,0,0,0
617,0.0625,0.984375,0.0625,0,0,0,0,0,0
618,0.0625,0.984375,0.0625,0,0,0,0,0,0
619,0.0625,1,0.09375,0,0,0,0,0,0
620,0.046875,1,0.0625,0,0,1.953125,0,0,0
621,0.0625,0.984375,0.0625,0,0,-1.953125,0,0,0
622,0.09375,1,0.09375,0,0,0,0,0,0
623,0.078125,0.984375,0.0625,0,0,0,0,0,0
624,0.0625,1,0.078125,0,0,0,0,0,0
625,0.0625,1,0.09375,1.953125,0,0,0,0,0
626,0.0625,0.984375,0.0625,0,0,1.953125,0,0,0
627,0.0625,0.96875,0.046875,0,0,0,0,0,0
628,0.0625,0.984375,0.0625,0,0,0,0,0,0
629,0.078125,1,0.078125,0,0,-1.953125,0,0,0
630,0.078125,1,0.09375,0,0,0,0,0,0
631,0.0625,0.96875,0.0625,0,0,0,0,0,0
632,0.046875,1,0.0625,0,0,-1.953125,0,0,0
633,0.0625,1,0.078125,0,0,0,0,0,0
634,0.046875,1,0.0625,0,0,0,0,0,0
635,0.078125,0.984375,0.0625,0,0,0,0,0,0
636,0.046875,1,0.0625,0,0,0,0,0,0
637,0.0625,0.984375,0.046875,0,0,0,0,0,0
638,0.0625,1.015625,0.078125,0,0,0,0,0,0
639,0.0625,0.984375,0.0625,0,0,0,0,0,0
640,0.0625,0.984375,0.0625,0,0,0,0,0,0
641,0.03125,0.984375,0.046875,0,0,0,0,0,0
642,0.046875,1,0.0625,0,0,0,0,0,0
643,0.046875,1,0.0625,0,0,0,0,0,0
644,0.046875,1,0.0625,0,0,0,0,0,0
645,0.046875,1,0.0625,0,0,0,0,0,0
646,0.0625,0.984375,0.0625,0,0,0,0,0,0
647,0.03125,0.984375,0.046875,0,0,0,0,0,0
648,0.046875,1,0.0625,0,0,0,0,0,0
649,0.0625,1.015625,0.078125,1.953125,0,0,0,0,0
650,0.03125,1,0.046875,0,0,0,0,0,0
651,0.046875,0.984375,0.046875,0,0,0,0,0,0
652,0.0625,0.984375,0.046875,0,0,0,0,0,0
653,0.0625,0.984375,0.0625,0,0,0,0,0,0
654,0.046875,1,0.046875,0,0,0,0,0,0
655,0.046875,1.015625,0.0625,0,0,0,0,0,0
656,0.046875,0.96875,0.046875,0,0,1.953125,0,0,0
657,0.0625,0.984375,0.0625,0,0,0,0,0,0
658,0.046875,1,0.0625,0,0,0,0,0,0
659,0.046875,0.984375,0.046875,0,0,0,0,0,0
660,0.0625,0.984375,0.0625,0,0,0,0,0,0
661,0.0625,1.03125,0.078125,0,0,0,0,0,0
662,0.046875,0.984375,0.046875,0,0,0,0,0,0
663,0.046875,0.984375,0.046875,0,0,0,0,0,0
664,0.046875,0.96875,0.046875,0,0,0,0,0,0
665,0.046875,1,0.0625,0,0,0,0,0,0
666,0.046875,1,0.046875,0,0,0,0,0,0
667,0.03125,1,0.046875,0,0,0,0,0,0
668,0.0625,1,0.0625,0,0,0,0,0,0
669,0.046875,1,0.046875,0,0,0,0,0,0
670,0.046875,1,0.046875,0,0,0,0,0,0
671,0.03125,0.96875,0.03125,0,0,0,0,0,0
672,0.0625,1,0.0625,0,0,0,0,0,0
673,0.046875,0.984375,0.046875,0,0,1.953125,0,0,0
674,0.046875,1,0.0625,0,0,0,0,0,0
675,0.046875,0.984375,0.0625,0,0,0,0,0,0
676,0.046875,1,0.0625,0,0,0,0,0,0
677,0.046875,1,0.0625,0,0,0,0,0,0
678,0.046875,0.984375,0.046875,0,0,0,0,0,0
679,0.03125,0.984375,0.0625,0,0,0,0,0,0
680,0.046875,0.96875,0.046875,0,0,0,0,0,0
681,0.0625,0.984375,0.0625,0,0,0,0,0,0
682,0.0625,0.984375,0.0625,0,0,0,0,0,0
683,0.046875,1.015625,0.0625,0,0,0,0,0,0
684,0.046875,1.015625,0.0625,0,0,0,0,0,0
685,0.046875,1,0.0625,0,0,0,0,0,0
686,0.046875,1,0.0625,0,0,0,0,0,0
687,0.046875,1,0.0625,0,0,0,0,0,0
688,0.046875,1,0.046875,0,0,0,0,0,0
689,0.046875,0.984375,0.046875,0,0,0,0,0,0
690,0.046875,0.984375,0.0625,0,0,0,0,0,0
691,0.0625,1,0.0625,0,0,0,0,0,0
692,0.046875,0.984375,0.046875,0,0,0,0,0,0
693,0.0625,1,0.0625,0,0,0,0,0,0
694,0.0625,0.984375,0.046875,0,0,1.953125,0,0,0
695,0.0625,0.984375,0.0625,0,0,0,0,0,0
696,0.0625,0.984375,0.0625,0,0,0,0,0,0
697,0.09375,0.984375,0.078125,0,0,0,0,0,0
698,0.078125,1,0.0625,0,0,1.953125,0,0,0
699,0.0625,0.984375,0.046875,0,0,1.953125,0,0,0
700,0.09375,0.96875,0.0625,-1.953125,0,5.859375,0,0,0
701,0.09375,0.96875,0.078125,-1.953125,0,5.859375,0,0,0
702,0.078125,0.96875,0.0625,-1.953125,0,1.953125,0,0,0
703,0.09375,1.015625,0.078125,0,0,5.859375,0,0,0
704,0.109375,0.984375,0.078125,0,0,5.859375,0,0,0
705,0.109375,1,0.078125,0,0,3.90625,0,0,0
706,0.125,0.984375,0.078125,0,0,5.859375,0,0,0
707,0.15625,0.984375,0.078125,0,0,1.953125,0,0,0
708,0.140625,0.984375,0.078125,1.953125,0,0,0,0,0
709,0.15625,0.984375,0.0625,0,0,0,0,0,0
710,0.15625,1,0.078125,0,0,0,0,0,0
711,0.15625,0.984375,0.078125,0,0,3.90625,0,0,0
712,0.140625,0.96875,0.0625,1.953125,0,0,0,0,0
713,0.171875,0.96875,0.078125,0,0,0,0,0,0
714,0.15625,0.96875,0.0625,-1.953125,0,3.90625,0,0,0
715,0.15625,0.984375,0.078125,0,0,0,0,0,0
716,0.15625,0.984375,0.078125,0,0,1.953125,0,0,0
717,0.171875,1,0.078125,-1.953125,0,1.953125,0,0,0
718,0.1875,0.984375,0.078125,-1.953125,0,3.90625,0,0,0
719,0.15625,0.96875,0.0625,0,0,0,0,0,0
720,0.1875,0.984375,0.09375,0,0,-1.953125,0,0,0
721,0.171875,0.96875,0.09375,-3.90625,0,1.953125,0,0,0
722,0.171875,0.96875,0.09375,-1.953125,0,-1.953125,0,0,0
723,0.1875,0.984375,0.109375,-5.859375,0,5.859375,0,0,0
724,0.171875,0.96875,0.09375,-1.953125,0,1.953125,0,0,0
725,0.1875,0.984375,0.109375,0,0,0,0,0,0
726,0.21875,0.984375,0.171875,-11.71875,1.953125,5.859375,0,0,0
727,0.25,0.984375,0.1875,-13.671875,3.90625,7.8125,0,0,0
728,0.203125,0.953125,0.171875,-7.8125,3.90625,3.90625,0,0,0
729,0.25,0.9375,0.234375,-5.859375,7.8125,-1.953125,0,0,0
730,0.234375,0.921875,0.21875,-7.8125,9.765625,3.90625,0,0,0
731,0.21875,0.953125,0.25,0,3.90625,-5.859375,0,0,0
732,0.25,0.9375,0.28125,-3.90625,0,0,0,0,0
733,0.234375,0.9375,0.28125,-11.71875,0,7.8125,0,0,0
734,0.234375,0.9375,0.265625,-1.953125,0,1.953125,0,0,0
735,0.265625,0.921875,0.296875,-7.8125,0,7.8125,0,0,0
736,0.265625,0.90625,0.296875,-5.859375,0,5.859375,0,0,0
737,0.28125,0.90625,0.3125,-5.859375,-1.953125,5.859375,0,0,0
738,0.28125,0.921875,0.328125,-3.90625,-1.953125,5.859375,0,0,0
739,0.28125,0.90625,0.3125,-1.953125,0,3.90625,0,0,0
740,0.3125,0.90625,0.34375,-3.90625,-1.953125,5.859375,0,0,0
741,0.296875,0.890625,0.328125,1.953125,-3.90625,1.953125,0,0,0
742,0.328125,0.890625,0.328125,1.953125,-1.953125,0,0,0,0
743,0.328125,0.890625,0.328125,3.90625,0,-1.953125,0,0,0
744,0.34375,0.890625,0.34375,-3.90625,0,3.90625,0,0,0
745,0.34375,0.890625,0.34375,-3.90625,0,3.90625,0,0,0
746,0.34375,0.890625,0.328125,-1.953125,0,1.953125,0,0,0
747,0.359375,0.90625,0.34375,0,-1.953125,1.953125,0,0,0
748,0.375,0.875,0.359375,-11.71875,-3.90625,11.71875,0,0,0
749,0.375,0.859375,0.359375,-13.671875,-3.90625,9.765625,0,0,0
750,0.421875,0.84375,0.40625,-17.578125,-1.953125,13.671875,0,0,0
751,0.4375,0.84375,0.421875,-13.671875,0,9.765625,0,0,0
752,0.4375,0.8125,0.421875,-9.765625,0,5.859375,0,0,0
753,0.453125,0.78125,0.46875,-3.90625,0,1.953125,0,0,0
754,0.453125,0.78125,0.46875,-7.8125,0,1.953125,0,0,0
755,0.453125,0.78125,0.484375,-9.765625,1.953125,3.90625,0,0,0
756,0.46875,0.765625,0.484375,-7.8125,1.953125,5.859375,0,0,0
757,0.453125,0.765625,0.46875,0,0,0,0,0,0
758,0.46875,0.75,0.5,-1.953125,0,0,0,0,0
759,0.46875,0.75,0.5,-5.859375,0,1.953125,0,0,0
760,0.484375,0.75,0.53125,-9.765625,0,5.859375,0,0,0
761,0.46875,0.71875,0.515625,-7.8125,0,5.859375,0,0,0
762,0.5,0.703125,0.5625,-5.859375,1.953125,1.953125,0,0,0
763,0.5,0.703125,0.5625,-5.859375,0,1.953125,0,0,0
764,0.5,0.6875,0.546875,-7.8125,1.953125,1.953125,0,0,0
765,0.5,0.6875,0.5625,-7.8125,0,3.90625,0,0,0
766,0.5,0.6875,0.59375,-13.671875,-1.953125,5.859375,0,0,0
767,0.53125,0.640625,0.625,-29.296875,-3.90625,15.625,0,0,0
768,0.53125,0.59375,0.609375,-29.296875,-3.90625,13.671875,0,0,0
769,0.53125,0.59375,0.59375,-21.484375,-1.953125,7.8125,0,0,0
770,0.546875,0.53125,0.640625,-21.484375,0,7.8125,0,0,0
771,0.5625,0.515625,0.65625,-25.390625,1.953125,9.765625,0,0,0
772,0.5625,0.5,0.6875,-27.34375,3.90625,9.765625,0,0,0
773,0.546875,0.375,0.734375,-15.625,3.90625,5.859375,0,0,0
774,0.53125,0.375,0.75,-19.53125,1.953125,7.8125,0,0,0
775,0.5625,0.390625,0.796875,-19.53125,0,9.765625,0,0,0
776,0.5625,0.3125,0.75,-13.671875,1.953125,5.859375,0,0,0
777,0.578125,0.3125,0.8125,-19.53125,1.953125,7.8125,0,0,0
778,0.5625,0.265625,0.8125,-27.34375,1.953125,9.765625,0,0,0
779,0.5625,0.25,0.796875,-21.484375,3.90625,7.8125,0,0,0
780,0.578125,0.203125,0.84375,-19.53125,3.90625,7.8125,0,0,0
781,0.546875,0.15625,0.828125,-39.0625,5.859375,9.765625,0,0,0
782,0.546875,0.125,0.875,-42.96875,3.90625,5.859375,0,0,0
783,0.53125,0,0.84375,-17.578125,1.953125,0,0,0,0
784,0.515625,-0.03125,0.84375,-19.53125,3.90625,0,0,0,0
785,0.53125,-0.03125,0.90625,-23.4375,0,3.90625,0,0,0
786,0.546875,-0.09375,0.84375,-17.578125,0,7.8125,0,0,0
787,0.53125,-0.109375,0.78125,-13.671875,1.953125,5.859375,0,0,0
788,0.53125,-0.140625,0.90625,-23.4375,-1.953125,3.90625,0,0,0
789,0.53125,-0.21875,0.8125,-31.25,1.953125,3.90625,0,0,0
790,0.515625,-0.265625,0.734375,-13.671875,3.90625,1.953125,0,0,0
791,0.515625,-0.265625,0.828125,-21.484375,3.90625,1.953125,0,0,0
792,0.5,-0.265625,0.84375,-9.765625,3.90625,3.90625,0,0,0
793,0.5,-0.328125,0.796875,0,3.90625,3.90625,0,0,0
794,0.484375,-0.328125,0.828125,-3.90625,5.859375,5.859375,0,0,0
795,0.453125,-0.28125,0.828125,-21.484375,9.765625,3.90625,0,0,0
796,0.4375,-0.375,0.875,-1.953125,5.859375,1.953125,0,0,0
797,0.4375,-0.40625,0.828125,-35.15625,7.8125,0,0,0,0
798,0.421875,-0.453125,0.71875,-17.578125,3.90625,-3.90625,0,0,0
799,0.421875,-0.40625,0.796875,5.859375,5.859375,1.953125,0,0,0
800,0.375,-0.359375,0.90625,0,7.8125,-3.90625,0,0,0
801,0.09375,0.25,1.53125,95.703125,-39.0625,41.015625,0,0,0
802,0.125,0.25,1.5,95.703125,-41.015625,46.875,0,0,0
803,1.203125,-1.5,-0.4375,78.125,-15.625,35.15625,0,0,0
804,1.5,-1.65625,-0.046875,35.15625,19.53125,-35.15625,0,0,0
805,0.828125,-1.140625,-0.3125,-56.640625,27.34375,-80.078125,0,0,0
806,-0.28125,0.203125,0.5625,-35.15625,29.296875,-91.796875,0,0,0
807,-0.859375,1.8125,1.96875,15.625,25.390625,-54.6875,0,0,0
808,-0.5,1.234375,1.21875,0,-44.921875,158.20313,0,0,0
809,0.484375,-0.6875,0.421875,46.875,-33.203125,78.125,0,0,0
810,-0.375,0.359375,0.4375,1.953125,52.734375,-103.515625,0,0,0
811,-0.890625,1.96875,1.96875,27.34375,15.625,-46.875,0,0,0
812,-0.6875,1.96875,1.96875,-41.015625,-41.015625,125,0,0,0
813,0.625,-1.84375,-1.234375,138.67188,13.671875,29.296875,0,0,0
814,1.9375,-1.96875,0.625,-1.953125,37.109375,-80.078125,0,0,0
815,-1.328125,1.3125,0.578125,11.71875,37.109375,-150.39063,0,0,0
816,-1,1.96875,1.96875,-1.953125,-41.015625,103.515625,0,0,0
817,-0.90625,1.90625,1.828125,-54.6875,-83.984375,205.07813,0,0,0
818,-0.28125,0,-0.046875,-33.203125,58.59375,-177.73438,0,0,0
819,-0.28125,0,-0.046875,-13.671875,72.265625,-173.82813,0,0,0
820,-1.3125,1.96875,1.96875,62.5,15.625,7.8125,0,0,0
821,-0.9375,1.96875,1.796875,-33.203125,-56.640625,175.78125,0,0,0
822,0,-0.109375,0.3125,17.578125,-52.734375,138.67188,0,0,0
823,1.34375,-1.96875,-0.3125,140.625,29.296875,-41.015625,0,0,0
824,1.546875,-1.96875,0.890625,-42.96875,27.34375,-107.421875,0,0,0
825,-0.09375,-0.6875,0.203125,-76.171875,39.0625,-203.125,0,0,0
826,-1.96875,1.96875,1.765625,74.21875,-37.109375,-140.625,0,0,0
827,-0.84375,1.96875,1.96875,-54.6875,-72.265625,-228.51563,0,0,0
828,-0.28125,0.34375,0.40625,-99.609375,-89.84375,226.5625,0,0,0
829,-0.796875,0.65625,0.625,-89.84375,46.875,-162.10938,0,0,0
830,-1.5625,1.96875,1.859375,68.359375,15.625,-85.9375,0,0,0
831,-0.828125,1.96875,1.96875,17.578125,-41.015625,150.39063,0,0,0
832,-0.171875,0.8125,0.875,-82.03125,-103.515625,207.03125,0,0,0
833,0.5,-1.96875,-1.265625,111.328125,25.390625,5.859375,0,0,0
834,1.921875,-1.96875,0.984375,7.8125,37.109375,-123.046875,0,0,0
835,0.1875,-1.25,0.203125,-113.28125,29.296875,-158.20313,0,0,0
836,-1.625,1.96875,1.765625,72.265625,50.78125,-160.15625,0,0,0
837,-0.90625,1.96875,1.96875,17.578125,-29.296875,130.85938,0,0,0
838,-0.453125,1.359375,0.890625,-39.0625,-83.984375,205.07813,0,0,0
839,-1.453125,1.96875,1.375,68.359375,66.40625,-183.59375,0,0,0
840,-1.453125,1.96875,1.375,72.265625,54.6875,-158.20313,0,0,0
841,-0.921875,1.96875,1.96875,17.578125,-23.4375,123.046875,0,0,0
842,-0.453125,1.1875,0.734375,-7.8125,-58.59375,210.9375,0,0,0
843,0.453125,-1.96875,-0.890625,50.78125,-1.953125,76.171875,0,0,0
844,1.96875,-1.96875,1.765625,31.25,41.015625,-140.625,0,0,0
845,0.09375,-1.03125,0.265625,-95.703125,19.53125,-166.01563,0,0,0
846,-1.953125,1.96875,1.25,48.828125,23.4375,-142.57813,0,0,0
847,-1.171875,1.96875,1.921875,-1.953125,-41.015625,148.4375,0,0,0
848,-0.328125,0.5625,0.28125,7.8125,-29.296875,207.03125,0,0,0
849,1,-1.96875,-0.40625,46.875,31.25,23.4375,0,0,0
850,-1.171875,1.96875,1.96875,31.25,-35.15625,7.8125,0,0,0
851,-1.375,1.96875,1.4375,23.4375,-29.296875,169.92188,0,0,0
852,0.140625,-0.40625,0.140625,-13.671875,-5.859375,183.59375,0,0,0
853,1.609375,-1.96875,0.59375,31.25,44.921875,-66.40625,0,0,0
854,1.21875,-1.890625,1.0625,-19.53125,13.671875,-142.57813,0,0,0
